"bcf_1k_pehe1","bcf_1k_pehe2","bcf_0.5k_pehe1","bcf_0.5k_pehe2","bcf_0.25k_pehe1","bcf_0.25k_pehe2","bcf_0.1k_pehe1","bcf_0.1k_pehe2","bcf_0.05k_pehe1","bcf_0.05k_pehe2","bcf_1k_tau_951","bcf_1k_tau_952","bcf_0.5k_tau_951","bcf_0.5k_tau_952","bcf_0.25k_tau_951","bcf_0.25k_tau_952","bcf_0.1k_tau_951","bcf_0.1k_tau_952","bcf_0.05k_tau_951","bcf_0.05k_tau_952","bcf_1k_tau_951w","bcf_1k_tau_952w","bcf_0.5k_tau_951w","bcf_0.5k_tau_952w","bcf_0.25k_tau_951w","bcf_0.25k_tau_952w","bcf_0.1k_tau_951w","bcf_0.1k_tau_952w","bcf_0.05k_tau_951w","bcf_0.05k_tau_952w"
36.4495977753322,15.6799499786603,37.5882647355066,15.7252938052653,34.0982701323717,15.8386208236493,35.991118993619,16.2096308117609,37.382647199364,15.4331522756785,0.503,0.797,0.468,0.786,0.695,0.845,0.468,0.96,0.449,0.763,64.8920573785786,37.4283759743364,67.6944237997875,39.3772203628389,73.7549055260288,41.2010924427091,95.9111821541588,56.1218246819495,63.8379299663635,35.8235424092161
35.5956911947801,8.71032214339252,35.5861469860326,9.13587915322227,34.1696960317251,8.97873050236295,40.988033956746,10.1204489732167,35.9608724412514,10.2819996039462,0.206,0.994,0.219,0.995,0.304,0.986,0.315,0.99,0.221,0.985,54.8114302747969,39.7178241582807,59.2070011459259,43.4338397784797,59.4857433912596,41.2414861615142,100.488669316721,48.8924008655724,54.8670926233271,41.3502455109898
35.7857952452549,13.6440626959438,35.2569028774661,15.7840260500516,37.3959620026591,13.3866465322057,37.8525455208373,15.4256383528738,35.8096645360989,14.7796708384647,0.252,0.846,0.525,0.737,0.317,0.916,0.401,0.858,0.21,0.793,57.6606070349398,36.9358677517431,67.2285389134982,35.6906604503388,68.6277069501069,44.9559084806746,86.5700217087345,43.2699251934124,54.8454767789563,35.796910755237
33.4854102406998,12.493490861027,33.5074722843962,11.80372641658,36.3032827213053,10.2285738900712,33.7395488841498,11.8300254793038,32.9736136704942,11.999426710692,0.187,0.969,0.233,0.966,0.317,1,0.297,0.983,0.349,0.971,48.1583340254886,40.0147122955802,52.1154651192252,38.0887800331368,69.1104883206015,43.6843732164826,63.8809022800065,45.8338752483033,52.9152364256745,39.7966913265262
36.2619333651827,13.5169840918308,36.5162116101529,13.5027866218297,35.1375965858078,13.5244533179792,38.489011342357,14.0449089621751,36.0599682475266,14.3426185278866,0.065,0.887,0.102,0.938,0.31,0.895,0.36,0.954,0.128,0.881,47.2928000148332,44.1451503674564,49.1407063324442,49.6698517468524,61.5020808490769,52.1660817039553,104.406828182209,79.1355991742222,52.3164719661507,45.8975010155204
32.0248854655835,13.1668056087706,30.7708809951964,12.3761994507318,31.0830448718727,11.5575048905082,33.9450284542401,11.9323240721954,32.1254200285132,12.9130261866038,0.452,0.904,0.671,0.919,0.349,0.974,0.616,0.953,0.391,0.918,63.3895801307707,43.5731269445625,65.8719970971061,43.1100340854108,55.8446582347649,47.1197545898722,108.836607609253,48.3992388931405,59.9128800841148,43.0070469839395
44.7039066371877,8.8042684240623,45.7496660456393,9.35172759152378,48.8519016808664,9.6788705627976,48.6650352222416,9.43924763608657,44.9203217607849,8.7073533564486,0.023,0.984,0.018,0.975,0.028,0.949,0.005,0.948,0.01,0.993,54.2666821435236,38.5626633418852,53.5361896531015,39.183838149473,59.4960891123698,42.7482858573093,50.9627669480152,41.9285493847717,51.1173007298043,38.9833300998227
26.2695025096306,8.01120282624851,25.2726119821221,6.23665527855041,25.3302966942187,6.89547382604334,25.2760649561348,6.31836354074813,25.7312365902435,7.32793679597136,0.621,1,0.739,1,0.657,1,0.81,1,0.724,1,56.7865777102615,52.7276091145147,60.6500281572954,52.7592366696049,59.6308615188797,57.0979242780779,75.3135186018817,60.2584954361779,61.2340854686609,53.089375939126
34.9894409278102,12.6048758034917,34.5894842890415,12.1199164490515,35.1474171692556,13.2137468211593,36.4961569053118,14.0780406417874,34.9043033856907,12.4116947142549,0.285,0.915,0.365,0.929,0.307,0.975,0.523,0.888,0.232,0.92,54.7700471845638,38.4988779528285,58.8001091919624,39.3549553690243,58.507276442956,46.4772951679986,84.0708029924944,43.7107112997768,53.4236593678994,38.5384060589422
41.4318496028772,10.2878440575276,39.8731772128575,9.94505085557227,39.7614119493641,8.00205798816626,41.3714593229037,10.2003162167532,40.1658870874111,10.3919992817069,0.157,0.976,0.242,0.992,0.342,1,0.365,0.989,0.132,0.979,58.3305322453737,46.8250699162426,59.6506208267221,49.3098392678914,71.7470963611982,52.9410468732478,82.2903087673276,52.141638057894,53.6494067831091,46.4372699277267
