"mvbcf_1k_pehe1","mvbcf_1k_pehe2","mvbcf_0.5k_pehe1","mvbcf_0.5k_pehe2","mvbcf_0.25k_pehe1","mvbcf_0.25k_pehe2","mvbcf_0.1k_pehe1","mvbcf_0.1k_pehe2","mvbcf_0.05k_pehe1","mvbcf_0.05k_pehe2","mvbcf_1k_rmse1","mvbcf_1k_rmse2","mvbcf_0.5k_rmse1","mvbcf_0.5k_rmse2","mvbcf_0.25k_rmse1","mvbcf_0.25k_rmse2","mvbcf_0.1k_rmse1","mvbcf_0.1k_rmse2","mvbcf_0.05k_rmse1","mvbcf_0.05k_rmse2","mvbcf_1k_mape1","mvbcf_1k_mape2","mvbcf_0.5k_mape1","mvbcf_0.5k_mape2","mvbcf_0.25k_mape1","mvbcf_0.25k_mape2","mvbcf_0.1k_mape1","mvbcf_0.1k_mape2","mvbcf_0.05k_mape1","mvbcf_0.05k_mape2","mvbcf_1k_tau_951","mvbcf_1k_tau_952","mvbcf_0.5k_tau_951","mvbcf_0.5k_tau_952","mvbcf_0.25k_tau_951","mvbcf_0.25k_tau_952","mvbcf_0.1k_tau_951","mvbcf_0.1k_tau_952","mvbcf_0.05k_tau_951","mvbcf_0.05k_tau_952","mvbcf_1k_tau_951w","mvbcf_1k_tau_952w","mvbcf_0.5k_tau_951w","mvbcf_0.5k_tau_952w","mvbcf_0.25k_tau_951w","mvbcf_0.25k_tau_952w","mvbcf_0.1k_tau_951w","mvbcf_0.1k_tau_952w","mvbcf_0.05k_tau_951w","mvbcf_0.05k_tau_952w"
0.626135872490512,1.10005200540408,0.663023024241923,1.27423174781704,0.741734237291723,1.16970678395835,0.835200788527542,1.31429567833067,1.15145747556426,1.85853574354464,1.83072951091314,5.14357165296773,1.8333389041998,5.12038217538288,1.83807268825291,5.13889102202908,1.79975123670212,5.02674982929694,1.868794859046,5.00130116464706,4.66834242718116,1.85272291592543,4.9146000143607,1.93825564945523,5.04810657207826,1.93712603324867,5.03308086834309,2.10970303290115,5.07682454515363,2.30853979479088,0.903,0.733,0.83,0.738,0.836,0.669,0.837,0.626,0.645,0.383,1.56696481735967,1.6256518573425,1.46361536194924,1.62991551783037,1.51378906188012,1.59841679086378,1.79168751367137,1.67749328736008,1.33598467105646,1.62219753820912
0.390806403038993,0.653686520970411,0.519100338478008,0.759167939828627,0.621962082280751,0.907049257563028,0.864294821091898,1.31043659357624,1.03524627570588,1.56080298441128,1.95350776596087,5.18224665482526,1.93106741202981,5.1078477153761,1.97429241357013,5.15690716151955,1.96979478603366,5.20035814458524,2.00294766494581,5.17546689868378,4.67385249874304,0.963112595984083,4.82274423267358,0.94731340357143,4.67233116223767,0.919535159917675,4.74331677953709,0.965150452243111,4.95525345784319,1.04376642365082,0.962,0.866,0.877,0.85,0.839,0.732,0.668,0.5,0.596,0.588,1.51578932444594,1.57145092442705,1.48200062997134,1.9770315878306,1.75874738316532,1.64948078081966,1.4338587552417,1.78670285722388,1.5248001268016,1.62396220276165
0.48210897476638,0.838831913634228,0.548311821914912,0.792088782441009,0.518141193523383,0.888417418769108,0.739491435922753,1.32198409764624,0.767058141344855,1.20787916302347,1.87332839124918,4.98153025620704,1.91859670213694,5.01795875256237,1.90092960404966,5.09314770663497,1.91971574846538,4.99197792313059,1.87380396320643,4.8894306100684,4.57078648651404,2.03177956488096,4.24172679056474,1.52859351560926,4.54139634334257,2.96885721854568,5.05167867843102,2.07124471592066,4.77164208297145,1.88312732676859,0.934,0.797,0.834,0.791,0.911,0.821,0.815,0.582,0.702,0.633,1.37494856676486,1.47691884331804,1.35065831174448,1.44308695418531,1.46575627802122,1.86837753712482,1.80002416921831,1.81755242141789,1.62906926634398,1.76141166237458
0.645443081032384,0.800527612945502,0.558280221111524,0.694690806360756,0.682444560919654,0.921829989800286,0.758945038074521,1.2039141016168,0.804625810888203,1.42156293327228,1.7136185524546,4.74168195947909,1.71451141978629,4.67301410397201,1.71624352281669,4.73423754880913,1.82400317857696,4.75105855059899,1.92158194795336,4.77838150449632,3.51890147426825,1.38045994583004,3.64281733437626,1.41251252056871,3.38865611533471,1.55747812460463,3.35155653363914,1.57930802759312,3.41059514432577,1.69654393865135,0.766,0.693,0.861,0.837,0.786,0.698,0.638,0.293,0.723,0.516,1.2489116363417,1.32840287722814,1.54434337974838,1.49415321723948,1.51797377443345,1.6790805437361,1.4455108998237,1.33794417480204,1.72374459309294,1.90607399588224
0.521609150286424,0.703982821108335,0.700292888486044,0.880224354253421,0.836389590637307,1.03786580288694,0.936515657349726,1.07924988603737,0.774536868870308,1.04253753174581,1.92616180749502,5.14126783464799,2.01609110750183,5.27832228750552,2.10024073275957,5.38971807501399,2.07034260858204,5.37128731568427,2.14579648836775,5.31136004258616,6.93677574374397,1.53054770633657,6.72145192837718,1.4545634038641,6.38526791760953,1.42421606855854,6.41535329244903,1.45520515215745,7.41911962125722,1.7448112521747,0.851,0.855,0.49,0.802,0.594,0.692,0.446,0.638,0.692,0.643,1.43539467821215,1.66640472184562,1.38476455019095,1.64988292978155,1.49092344677532,1.62765435575213,1.52666617240592,1.58142593539049,1.46525540977491,1.81310680408445
0.526849782944022,0.879171744014033,0.612922474979778,0.768038941275144,0.66898013661473,0.990869201651583,0.658817220242811,0.906104679355783,0.751690256699257,1.13040646067398,1.88447490219521,4.99890936958434,1.93431462657644,5.07744987185158,1.95677691807537,5.06589533141891,1.96144184944882,5.10349557544825,1.99251597902977,4.9837509084218,74.4159303426145,1.36032987626583,71.086735995235,1.38638378114381,78.8591183695454,1.24920051739137,50.6227372760778,1.24374202930895,54.6862006469408,1.17668226023134,0.889,0.689,0.752,0.815,0.7,0.588,0.66,0.736,0.659,0.587,1.46378950903766,1.632530125476,1.46609331555761,1.60945656911505,1.36664134608662,1.53252114122541,1.37184914232916,1.70601617349524,1.40341192365563,1.67359892590044
0.644093784536532,0.918939391390688,0.694513080847629,1.07188150135222,0.839215035386186,1.09595498480749,0.926571013820031,1.4882617461832,1.09890260759042,1.53207476929068,1.70100365950197,5.08069400344864,1.70116820622574,5.05025581253346,1.82919731102044,5.15253768288725,1.89931833704285,5.24568973432903,1.9650689087691,5.17489886956448,4.50823844790506,1.70243841363041,4.30189087066713,2.11667457061181,4.47540450479954,1.95535120193127,4.02564792134204,1.90475925499661,4.65172304465179,1.94410820863467,0.796,0.807,0.816,0.804,0.749,0.678,0.673,0.59,0.616,0.602,1.49051420267188,1.35651055572341,1.47681869155965,1.56067375549181,1.65069684448794,1.71172553561655,1.65131012747854,1.9826908636338,1.91725773785043,2.21388065257382
0.604323231505075,0.974529507314797,0.67558528401433,1.0370998792625,0.854337130486043,1.36070742200816,0.959004071055168,1.68236956751015,0.969432058356482,1.65773794713227,1.81479518319969,5.02930466175173,1.86971247947599,5.05485247423828,1.94915789673848,5.1740731958024,1.9121499658001,5.09945790081452,1.9164677617336,4.88721525931335,4.1020364541956,1.43845944445794,3.71092418722634,1.19696341339889,4.35596174197314,1.35120405688773,3.32972977911495,1.47193015886406,4.96984795130857,1.33130882126914,0.789,0.739,0.842,0.757,0.747,0.616,0.583,0.353,0.666,0.553,1.41507576781969,1.6301232583279,1.48289291667006,1.61864828569903,1.54682463109116,1.82795037805813,1.32325288642648,1.52605599288641,1.68062106209878,2.16379471900394
0.516753488473832,0.770293924582271,0.483693252992036,0.760194783715056,0.64644601714162,0.934184236663208,0.722047114271926,0.94263691098113,0.888133021105538,1.18877825495828,1.68815471039054,4.74854251914008,1.78271608537246,4.88818909331085,1.69578677915639,4.73361176826775,1.80803722280968,4.80594488923563,1.76237167014169,4.81902651034674,4.30288347824376,0.979900184495776,4.21920855794338,0.954275675896776,4.39822793359594,1.10168868137649,4.32780076777287,1.06842158064272,4.19126844315054,1.16966622369197,0.897,0.832,0.892,0.85,0.743,0.766,0.693,0.77,0.686,0.705,1.31091435940147,1.42964894489713,1.38245378877288,1.58809832399887,1.24929798718418,1.32923141206451,1.37011851946345,1.66537239805681,1.7790030833902,1.86602999950919
0.514646725861512,0.839022770620561,0.676607352572839,1.08479080750391,0.713069424395705,1.07387542491123,0.756930855354343,1.14780870884165,0.954613068548,1.3382234776641,1.69321710092623,4.76060549070579,1.78224845133682,4.78941540560979,1.67261747918107,4.65682039892527,1.76798836280534,4.82952485711735,1.7868639327759,4.73969045445908,5.09943426952724,0.999138864941966,5.11725307751165,1.08871345690076,4.94513929518338,1.04539103495642,5.14017026652143,1.18066850313821,4.82685693020504,1.19682612702751,0.914,0.735,0.747,0.644,0.804,0.67,0.784,0.535,0.696,0.614,1.29841196808828,1.38089462143125,1.30109349722886,1.71748857907004,1.20273414300094,1.4595812451327,1.27736931628531,1.56236378339417,1.44670094635973,1.55146657347429
