"mvbcf_1k_pehe1","mvbcf_1k_pehe2","mvbcf_0.5k_pehe1","mvbcf_0.5k_pehe2","mvbcf_0.25k_pehe1","mvbcf_0.25k_pehe2","mvbcf_0.1k_pehe1","mvbcf_0.1k_pehe2","mvbcf_0.05k_pehe1","mvbcf_0.05k_pehe2","mvbcf_1k_tau_951","mvbcf_1k_tau_952","mvbcf_0.5k_tau_951","mvbcf_0.5k_tau_952","mvbcf_0.25k_tau_951","mvbcf_0.25k_tau_952","mvbcf_0.1k_tau_951","mvbcf_0.1k_tau_952","mvbcf_0.05k_tau_951","mvbcf_0.05k_tau_952","mvbcf_1k_tau_951w","mvbcf_1k_tau_952w","mvbcf_0.5k_tau_951w","mvbcf_0.5k_tau_952w","mvbcf_0.25k_tau_951w","mvbcf_0.25k_tau_952w","mvbcf_0.1k_tau_951w","mvbcf_0.1k_tau_952w","mvbcf_0.05k_tau_951w","mvbcf_0.05k_tau_952w"
8.72510723129285,11.4450175162002,9.15071836583177,11.1293560254377,9.84166990628539,9.6842555906627,9.15880041127484,9.14196459611232,9.1557774711895,14.9217667036184,0.98,0.896,0.957,0.922,0.946,0.97,0.785,0.931,0.855,0.633,39.7824733553056,37.7234206245092,36.241515432244,38.0076397476205,39.3360068936762,40.3552276455747,24.941978810651,30.7611877758947,31.281810103975,30.9621227209939
7.9218011517647,9.83967489973465,6.63615108107502,9.4478745064879,7.97170367659149,9.59836379509922,8.37162228974272,11.4400380938126,6.74399629352706,8.08987464220043,0.978,0.929,0.999,0.939,0.987,0.892,0.938,0.847,1,0.97,34.8733145382663,35.8380532617715,38.1605492360555,36.5402617131538,37.782620778466,31.8460008781058,31.8838203391205,36.1645299646532,45.4407654946971,42.8439077679039
8.06479272160569,14.6830706426247,8.16635259150768,14.2082886856534,7.17480785898083,15.3252007317705,7.76670876293298,13.1282519974172,9.18471858768023,17.5367764201317,0.995,0.714,1,0.683,0.993,0.673,0.948,0.703,0.869,0.494,39.5891566397648,37.1019740559376,39.4652729424068,34.1998718816526,38.7433130763881,34.1948079329885,33.0942340322291,33.1632498487572,30.1317370020185,30.8791052470516
8.22139454437537,8.92404563144557,7.87069641859023,9.41113314383561,7.90304906125441,9.16787193040465,7.62566820880848,8.20735306553192,10.0719997149971,9.70125839813091,0.989,0.972,0.985,0.962,0.983,0.948,0.968,0.96,0.969,0.89,37.1817779146994,38.9942118956074,35.9925930785622,37.8643470525147,36.3512340517515,35.6436500692709,31.0182734174362,35.2027177788892,39.7521019201636,35.109011052794
14.8834436354618,7.23988476391777,16.532390689382,8.25225553881066,15.2353170640402,9.95160806493191,18.5708184867592,14.6421655413455,17.9364358336681,7.98659228162837,0.89,1,0.72,0.998,0.758,0.964,0.57,0.726,0.541,0.957,43.2380582355798,41.2818769709293,38.7588415191666,39.6991113567515,37.6316803072486,37.2560350888688,35.589024228619,37.129435130892,36.3197112317863,38.2343293485503
8.69327705482735,10.3253870111812,9.01062862426306,9.67127886336568,8.2621154079929,11.0152419737548,8.19920169680891,12.8072037069358,7.08896764177287,8.50763209873344,0.991,0.982,0.995,0.994,0.995,0.963,0.96,0.803,0.986,0.942,43.7639935215664,38.6896580973708,48.6822636356487,42.5873503383541,45.1629805533865,39.7519110996666,36.1943443437827,34.9387576555736,37.2265765367509,31.5786068272524
8.92377424194754,4.73868214149768,9.86499817524527,4.75220565498154,11.840305306341,8.04430159035706,10.9423162375159,5.1366913898136,11.3745231438142,7.40184103982927,1,1,0.997,1,0.923,0.979,0.976,0.999,0.849,0.982,46.9323011735516,39.6995747057567,46.241606660815,41.6578747114365,41.0406701271399,36.7254474259055,45.6216752890471,38.4151650867787,33.2317527152029,36.950523637033
8.31846289131838,10.4060007280245,8.08286832502525,10.3381126002938,8.10146347673912,12.1723746941709,7.63398883979472,10.7193433699718,8.58406252991172,10.5175829130565,1,0.967,0.98,0.969,0.994,0.921,0.985,0.941,0.934,0.94,38.6753079236218,42.7811746783872,36.6587364846128,46.2315385828861,41.6983421800445,43.6471898807299,37.9821437456491,43.1051160987458,34.2155179000073,40.5529563811949
7.13721863211688,7.78093963293113,7.07661806146787,8.24437159045493,7.94700499275281,8.1822783199427,7.91665078940866,9.23221137222896,9.02172145766734,9.81879969945335,1,0.997,1,0.995,0.995,0.986,0.973,0.908,0.949,0.838,43.0941930026945,39.0121474861433,42.7143156176213,37.8177161184041,43.3136208374949,38.6725486924837,37.4880759354026,35.0260259070942,38.8477549584428,30.7880413437844
9.87127517847395,11.670852115636,9.61813255099604,11.6272044147983,9.99501914464252,10.0248093780367,8.07965572627724,12.6024671612778,7.75222624957481,15.9509375320133,0.974,0.92,0.939,0.833,0.979,0.953,0.984,0.922,0.99,0.715,39.9019764539915,40.9934647294484,35.0667284679073,36.3335409490148,37.6579721753796,38.51767697573,42.5385754669806,44.1861048325335,42.4422664619619,38.7884174993928
9.31133180324855,9.53524045770059,8.29811366206542,8.61813320176966,10.5421608820784,7.78863461404571,15.1262583609728,9.1194610638039,12.0110314433519,9.33929223178531,0.986,0.953,1,0.985,0.93,0.993,0.855,0.89,0.876,0.858,38.6382951601573,36.6202227990872,42.382688780652,39.5687801612136,37.8758599412725,36.3002540973167,39.4147990367803,29.7536040320252,39.6171690587028,30.7018468793258
7.47332630041483,6.56341932331304,8.51162512699418,6.96187935037825,8.70232940161243,8.13880428234805,6.8039335837082,7.18342924219093,12.768939382917,8.16562379116873,1,1,0.992,1,0.983,0.999,0.985,0.999,0.875,0.956,42.7812216867087,39.569135129129,40.4921246288189,39.2042898675781,42.9775446054386,37.0627025760735,36.2535818309345,43.2193917052211,41.2256975050655,33.4396425119896
6.97554111701744,8.58724303231178,7.62490161576292,9.12806038621671,8.13141269634993,10.1510428789844,7.52065258123939,10.0988513949281,7.94438456497658,11.8283483623737,1,0.976,0.993,0.978,0.96,0.929,0.993,0.864,0.95,0.864,35.3497872823504,36.5897498900297,34.8847549513684,38.1663884131384,31.3012053651187,36.5689581656703,32.4338605711275,38.0039646458024,35.4822612804948,37.0990419534836
9.44793848193234,6.26318559338942,8.81232332056598,6.99302489030485,8.54684858590678,6.78094429825683,8.7124604617037,9.37603667809159,12.0685708774942,8.64119049265582,0.938,1,0.97,1,0.971,0.998,0.891,0.886,0.849,0.92,33.0243456163868,36.9171780064916,34.9192492537127,35.5773070804358,38.7377009162372,37.3494353053279,29.3307832286053,28.560886663813,33.2940593751622,33.0085165540827
7.46338172880653,9.75249089141984,7.08807680558515,8.37849138234047,7.91977266729831,8.88901814547936,7.17896185319518,8.05316370942338,8.18397785977552,11.6973150845413,1,0.978,1,0.99,1,0.99,0.985,0.987,0.906,0.873,44.0631624929152,37.3008505718079,41.2618333870191,38.857154343749,43.0534189928624,40.0951330639197,38.3724407889526,39.6031705532807,34.7891164891659,33.8320722053393
